zero crossings,amplitude,duration,envelope symmetry,event,start,end,species,height,recording
3.0,0.45418,0.28,0.54013,chew-bite,18.76,19.52,alfalfa,tall,recording_06
3.0,0.27517,0.29,0.66565,chew-bite,19.72,20.4,alfalfa,tall,recording_06
3.0,0.59218,0.31,0.55463,chew-bite,20.608879,21.248879000000002,alfalfa,tall,recording_06
3.0,0.33372,0.23,0.55873,chew-bite,21.406101,22.112410999999998,alfalfa,tall,recording_06
3.0,0.68172,0.28,0.55456,chew-bite,22.336192999999998,23.12,alfalfa,tall,recording_06
4.0,0.49891,0.29,0.52407,chew-bite,23.32,24.08,alfalfa,tall,recording_06
3.0,0.28312,0.33,0.56169,chew-bite,24.270523,25.070523,alfalfa,tall,recording_06
1.0,0.11682,0.12,0.47224,chew,25.28,25.96,alfalfa,tall,recording_06
5.0,0.32919,0.38,0.61392,chew-bite,26.04,26.8,alfalfa,tall,recording_06
3.0,0.41517,0.29,0.51502,chew-bite,27.0,27.64,alfalfa,tall,recording_06
3.0,0.23409,0.25,0.38544,chew,27.72,28.399272999999997,alfalfa,tall,recording_06
1.0,0.095379,0.14,0.51663,chew,28.483190999999998,29.243190999999996,alfalfa,tall,recording_06
3.0,0.51915,0.3,0.59562,chew-bite,29.462234999999996,30.142235,alfalfa,tall,recording_06
1.0,0.24951,0.16,0.49812,chew,30.329389000000003,31.049389,alfalfa,tall,recording_06
2.0,0.28919,0.3,0.75606,chew-bite,31.2,31.8,alfalfa,tall,recording_06
3.0,0.7053,0.34,0.57246,chew-bite,32.644867,33.204867,alfalfa,tall,recording_06
3.0,0.72507,0.28,0.58719,chew-bite,33.539255,34.05554,alfalfa,tall,recording_06
3.0,0.55606,0.26,0.50205,chew-bite,34.525292,35.062657,alfalfa,tall,recording_06
1.0,0.18722,0.14,0.57455,chew,35.4946,35.771865000000005,alfalfa,tall,recording_06
1.0,0.16138,0.13,0.60501,chew,36.321613,36.603657,alfalfa,tall,recording_06
5.0,0.51523,0.34,0.50217,chew-bite,36.979896000000004,37.469418,alfalfa,tall,recording_06
1.0,0.12669,0.14,0.52671,chew,37.826069,38.222799,alfalfa,tall,recording_06
3.0,0.45503,0.39,0.48609,chew-bite,38.497414,39.392540000000004,alfalfa,tall,recording_06
1.0,0.11045,0.15,0.56681,chew,39.637301,40.221452,alfalfa,tall,recording_06
4.0,0.24117,0.25,0.61344,chew-bite,40.542721,41.102721,alfalfa,tall,recording_06
1.0,0.22231,0.22,0.43663,chew,41.336642,41.851490999999996,alfalfa,tall,recording_06
1.0,0.15796,0.21,0.52777,chew,42.118051,42.74227,alfalfa,tall,recording_06
5.0,0.4911,0.37,0.68102,chew-bite,43.132914,43.784252,alfalfa,tall,recording_06
1.0,0.46642,0.26,0.53342,chew-bite,44.591735,45.151044,alfalfa,tall,recording_06
3.0,0.39284,0.35,0.60144,chew-bite,45.390065,45.935032,alfalfa,tall,recording_06
3.0,0.7079,0.29,0.58655,chew-bite,46.088155,46.672432,alfalfa,tall,recording_06
1.0,0.23441,0.2,0.51639,chew-bite,46.921681,47.441681,alfalfa,tall,recording_06
1.0,0.12002,0.16,0.52634,chew,47.65847,48.284867,alfalfa,tall,recording_06
1.0,0.11544,0.17,0.35905,chew,48.404866999999996,49.084866999999996,alfalfa,tall,recording_06
1.0,0.11487,0.16,0.45861,chew,49.164867,50.004867,alfalfa,tall,recording_06
3.0,0.72268,0.27,0.52891,chew-bite,50.084866999999996,50.844867,alfalfa,tall,recording_06
3.0,0.63594,0.31,0.58917,chew-bite,50.964867,51.604867,alfalfa,tall,recording_06
1.0,0.098491,0.13,0.40353,chew,51.684867,52.404866999999996,alfalfa,tall,recording_06
1.0,0.22248,0.15,0.51975,bite,52.56486700000001,53.404867,alfalfa,tall,recording_06
3.0,0.12688,0.24,0.41097,chew,54.791506000000005,55.56486700000001,alfalfa,tall,recording_06
1.0,0.1766,0.18,0.55225,chew,55.644867000000005,56.444867,alfalfa,tall,recording_06
1.0,0.08676,0.16,0.4267,chew,57.020821,57.764867,alfalfa,tall,recording_06
1.0,0.09124,0.15,0.42667,chew,57.88486700000001,58.684867000000004,alfalfa,tall,recording_06
1.0,0.12311,0.16,0.48443,chew,58.764867,59.56486700000001,alfalfa,tall,recording_06
1.0,0.072422,0.12,0.41652,chew,59.644867000000005,60.444867,alfalfa,tall,recording_06
1.0,0.082488,0.07,0.93037,chew,60.52486700000001,61.141541000000004,alfalfa,tall,recording_06
1.0,0.39033,0.18,0.47527,bite,0.4,0.932527,alfalfa,tall,recording_07
1.0,0.54304,0.15,0.42458,bite,2.369121,2.889121,alfalfa,tall,recording_07
2.0,0.20556,0.13,0.41011,chew-bite,3.2830510000000004,3.843051,alfalfa,tall,recording_07
1.0,0.26386,0.16,0.60028,chew-bite,4.04,4.72,alfalfa,tall,recording_07
5.0,0.31695,0.29,0.58653,chew-bite,5.04,5.6,alfalfa,tall,recording_07
1.0,0.071752,0.14,0.35554,chew,5.68,6.84,alfalfa,tall,recording_07
1.0,0.11336,0.09,0.39459,chew,6.92,7.64,alfalfa,tall,recording_07
1.0,0.71062,0.16,0.44575,chew-bite,7.72,8.4,alfalfa,tall,recording_07
1.0,0.12684,0.11,0.46739,chew,8.52,9.28,alfalfa,tall,recording_07
2.0,0.32148,0.23,0.69482,chew-bite,9.36,9.84,alfalfa,tall,recording_07
3.0,0.10416,0.14,0.37074,chew,10.261753,10.897959,alfalfa,tall,recording_07
2.0,0.15992,0.16,0.58583,chew-bite,11.08,11.84,alfalfa,tall,recording_07
1.0,0.16394,0.17,0.50902,chew,11.92,12.68,alfalfa,tall,recording_07
1.0,0.1427,0.17,0.43388,chew,12.76,13.56,alfalfa,tall,recording_07
1.0,0.069479,0.16,0.5127,chew,13.64,14.36,alfalfa,tall,recording_07
2.0,0.37458,0.24,0.58972,chew-bite,14.44,15.04,alfalfa,tall,recording_07
3.0,0.18472,0.29,0.52709,chew-bite,15.24,16.04,alfalfa,tall,recording_07
1.0,0.088002,0.07,0.39133,chew,16.2,17.16,alfalfa,tall,recording_07
3.0,0.46304,0.28,0.52662,chew-bite,17.32,18.0,alfalfa,tall,recording_07
0.0,0.05157,0.0,0.51474,chew,18.144164,18.904164,alfalfa,tall,recording_07
1.0,0.27205,0.18,0.51133,bite,19.16,19.800348,alfalfa,tall,recording_07
3.0,0.42878,0.24,0.58633,chew-bite,20.155272,20.755272,alfalfa,tall,recording_07
3.0,0.21273,0.23,0.62753,chew-bite,21.12,21.64,alfalfa,tall,recording_07
1.0,0.074795,0.07,0.54886,chew,21.818981,22.426903,alfalfa,tall,recording_07
2.0,0.2498,0.18,0.54329,chew-bite,22.64,23.28,alfalfa,tall,recording_07
1.0,0.16211,0.09,0.50211,chew-bite,23.553673999999997,24.233674,alfalfa,tall,recording_07
1.0,0.32434,0.16,0.55261,chew-bite,24.494224,25.014224,alfalfa,tall,recording_07
0.0,0.051051,0.0,0.55393,chew,25.279494,25.946903,alfalfa,tall,recording_07
1.0,0.056726,0.07,0.46548,chew,26.078073999999997,26.798074,alfalfa,tall,recording_07
1.0,0.33481,0.2,0.4419,chew-bite,26.96,27.84,alfalfa,tall,recording_07
5.0,0.26728,0.34,0.71495,chew-bite,28.48,29.08,alfalfa,tall,recording_07
3.0,0.26683,0.26,0.52513,chew-bite,29.52,30.133086,alfalfa,tall,recording_07
1.0,0.07478,0.07,0.46596,chew,30.297239,30.893381,alfalfa,tall,recording_07
1.0,0.13113,0.12,0.47275,chew,30.964508000000002,31.601585999999998,alfalfa,tall,recording_07
2.0,0.14796,0.26,0.69464,chew-bite,31.734683,32.444531,alfalfa,tall,recording_07
3.0,0.13876,0.15,0.38938,chew,32.88,33.68,alfalfa,tall,recording_07
5.0,0.36404,0.35,0.5618,chew-bite,33.793244,34.553244,alfalfa,tall,recording_07
1.0,0.055314,0.08,0.50068,chew,35.075409,35.844578999999996,alfalfa,tall,recording_07
3.0,0.34525,0.3,0.63114,chew-bite,36.0,36.52,alfalfa,tall,recording_07
1.0,0.06658,0.06,0.5309,chew,36.823412,37.344073,alfalfa,tall,recording_07
3.0,0.30353,0.26,0.45141,chew-bite,37.8,38.4,alfalfa,tall,recording_07
3.0,0.39507,0.28,0.58891,chew-bite,38.72,39.2,alfalfa,tall,recording_07
1.0,0.064162,0.07,0.41866,chew,39.514471,40.073260999999995,alfalfa,tall,recording_07
1.0,0.07412,0.1,0.37983,chew,40.2,40.78082,alfalfa,tall,recording_07
2.0,0.21303,0.24,0.76043,chew-bite,41.04,41.56,alfalfa,tall,recording_07
3.0,0.28965,0.34,0.57429,chew-bite,41.898832,42.539116,alfalfa,tall,recording_07
2.0,0.21936,0.24,0.68975,chew-bite,42.84,43.32,alfalfa,tall,recording_07
1.0,0.067818,0.09,0.53563,chew,43.602469,44.217888,alfalfa,tall,recording_07
1.0,0.077629,0.14,0.37738,chew,44.36,45.031040000000004,alfalfa,tall,recording_07
1.0,0.1105,0.14,0.44281,chew,45.28,45.96,alfalfa,tall,recording_07
1.0,0.12272,0.14,0.47533,chew,46.04,46.72,alfalfa,tall,recording_07
3.0,0.24961,0.32,0.61426,chew-bite,46.8,47.417907,alfalfa,tall,recording_07
0.0,0.055492,0.0,0.53289,chew,47.710719,48.430719,alfalfa,tall,recording_07
1.0,0.31162,0.29,0.48075,chew-bite,48.56,49.2,alfalfa,tall,recording_07
3.0,0.33979,0.3,0.67427,chew-bite,49.44,49.92,alfalfa,tall,recording_07
1.0,0.16327,0.15,0.40134,chew-bite,50.52,51.228908000000004,alfalfa,tall,recording_07
1.0,0.10425,0.16,0.45533,chew,51.415243,52.135243,alfalfa,tall,recording_07
1.0,0.1187,0.11,0.4578,chew,52.28,52.941418999999996,alfalfa,tall,recording_07
5.0,0.37302,0.25,0.49086,chew,53.28,53.975136,alfalfa,tall,recording_07
3.0,0.11301,0.24,0.339,chew,54.760406,55.493452000000005,alfalfa,tall,recording_07
0.0,0.067987,0.0,0.57728,chew,55.64,56.481790000000004,alfalfa,tall,recording_07
1.0,0.076927,0.08,0.48173,chew,56.685871999999996,57.325872,alfalfa,tall,recording_07
3.0,0.094594,0.2,0.42678,chew,57.44,58.12,alfalfa,tall,recording_07
0.0,0.085462,0.0,0.42714,chew,58.2,58.92,alfalfa,tall,recording_07
1.0,0.073782,0.14,0.49532,chew,59.0,59.68942,alfalfa,tall,recording_07
1.0,0.064059,0.05,0.50477,chew,59.840263,60.520263,alfalfa,tall,recording_07
8.0,0.3514,0.27,0.4076,bite,60.76,61.4,alfalfa,tall,recording_07
1.0,0.32632,0.13,0.43182,bite,62.34248,63.10248000000001,alfalfa,tall,recording_07
1.0,0.061315,0.08,0.41616,chew,64.322937,65.004752,alfalfa,tall,recording_07
1.0,0.25252,0.07,0.54047,chew-bite,65.26479499999999,65.980456,alfalfa,tall,recording_07
1.0,0.17047,0.08,0.40708,bite,66.418661,66.88995,alfalfa,tall,recording_07
1.0,0.13055,0.08,0.43426,bite,67.646479,68.219611,alfalfa,tall,recording_07
2.0,0.15201,0.17,0.55804,bite,68.570799,69.097711,alfalfa,tall,recording_07
1.0,0.213,0.08,0.83083,chew-bite,69.343326,69.863326,alfalfa,tall,recording_07
0.0,0.057033,0.0,0.66488,chew,71.716544,72.29079899999999,alfalfa,tall,recording_07
0.0,0.067417,0.0,0.4434,chew,72.454082,73.078186,alfalfa,tall,recording_07
2.0,0.10258,0.15,0.64781,chew,73.158803,73.829127,alfalfa,tall,recording_07
1.0,0.096873,0.11,0.37734,chew,73.899644,74.556318,alfalfa,tall,recording_07
1.0,0.083428,0.13,0.55416,chew,74.59624699999999,75.326009,alfalfa,tall,recording_07
0.0,0.063549,0.0,0.53749,chew,75.467991,76.107991,alfalfa,tall,recording_07
1.0,0.089068,0.13,0.488,chew,76.128294,76.80829399999999,alfalfa,tall,recording_07
0.0,0.048894,0.0,0.51969,chew,76.832138,77.552138,alfalfa,tall,recording_07
1.0,0.079435,0.05,0.42234,bite,0.096425,0.661199,alfalfa,tall,recording_08
1.0,0.086894,0.04,0.44836,bite,0.771399,1.331399,alfalfa,tall,recording_08
1.0,0.15488,0.06,0.47674,bite,1.7356479999999999,2.255648,alfalfa,tall,recording_08
1.0,0.13154,0.11,0.51126,chew-bite,2.469667,3.109667,alfalfa,tall,recording_08
1.0,0.17335,0.09,0.4977,chew-bite,3.317528,4.088927,alfalfa,tall,recording_08
1.0,0.22627,0.11,0.47065,chew-bite,4.256469999999999,5.2,alfalfa,tall,recording_08
1.0,0.16451,0.09,0.46422,chew-bite,5.52,6.16,alfalfa,tall,recording_08
0.0,0.061855,0.0,0.49584,chew,6.240068,6.791067,alfalfa,tall,recording_08
5.0,0.15898,0.17,0.56846,chew-bite,6.915042,7.6,alfalfa,tall,recording_08
0.0,0.028389,0.0,0.57005,chew,7.700216,8.347641000000001,alfalfa,tall,recording_08
1.0,0.37999,0.2,0.46838,bite,0.0,0.39693,alfalfa,tall,recording_09
1.0,0.34484,0.12,0.37822,bite,1.48,1.9132049999999998,alfalfa,tall,recording_09
1.0,0.46391,0.21,0.42293,bite,2.834083,3.389786,alfalfa,tall,recording_09
1.0,0.50072,0.17,0.39141,bite,4.27891,4.771104,alfalfa,tall,recording_09
0.0,0.064856,0.0,0.4274,chew,5.0,5.64,alfalfa,tall,recording_09
1.0,0.087214,0.07,0.53489,chew,5.72,6.44,alfalfa,tall,recording_09
1.0,0.27261,0.17,0.46722,chew-bite,6.5533,7.0733,alfalfa,tall,recording_09
0.0,0.033972,0.0,0.53873,chew,7.2734179999999995,7.8926289999999995,alfalfa,tall,recording_09
3.0,0.27675,0.33,0.58023,chew-bite,8.137974,8.857974,alfalfa,tall,recording_09
2.0,0.5553,0.23,0.56709,chew-bite,9.04,9.68,alfalfa,tall,recording_09
2.0,0.20836,0.21,0.64397,chew-bite,9.872662,10.632662,alfalfa,tall,recording_09
0.0,0.079551,0.0,0.47066,chew,10.852078,11.518921,alfalfa,tall,recording_09
1.0,0.19769,0.19,0.45387,chew-bite,11.915852000000001,12.519186,alfalfa,tall,recording_09
1.0,0.34973,0.17,0.47261,chew-bite,12.72,13.32,alfalfa,tall,recording_09
2.0,0.54931,0.28,0.64984,chew-bite,13.6,14.12,alfalfa,tall,recording_09
3.0,0.13716,0.17,0.5461,chew,14.553291,15.265944000000001,alfalfa,tall,recording_09
1.0,0.72557,0.17,0.39618,bite,15.400235999999998,16.000235999999997,alfalfa,tall,recording_09
1.0,0.10909,0.09,0.54271,chew,16.178884,16.92,alfalfa,tall,recording_09
1.0,0.2286,0.1,0.5414,chew-bite,17.0,17.84,alfalfa,tall,recording_09
2.0,0.20649,0.29,0.62178,chew-bite,18.08,18.68,alfalfa,tall,recording_09
3.0,0.2104,0.37,0.61368,chew-bite,18.96,19.64,alfalfa,tall,recording_09
0.0,0.028854,0.0,0.57359,chew,19.929389999999998,20.683557999999998,alfalfa,tall,recording_09
3.0,0.75324,0.26,0.49855,chew-bite,20.88,21.36,alfalfa,tall,recording_09
1.0,0.12454,0.04,0.65062,chew,21.6083,22.457731,alfalfa,tall,recording_09
2.0,0.39467,0.23,0.63948,chew-bite,22.8,23.32,alfalfa,tall,recording_09
0.0,0.0817,0.0,0.50112,chew,23.572387,24.29121,alfalfa,tall,recording_09
0.0,0.027248,0.0,0.39098,chew,24.346987,25.146987,alfalfa,tall,recording_09
2.0,0.53437,0.24,0.57245,chew-bite,25.4,25.92,alfalfa,tall,recording_09
0.0,0.066827,0.0,0.5109,chew,26.243431,27.006943,alfalfa,tall,recording_09
0.0,0.062752,0.0,0.51405,chew,27.091253000000002,27.731253000000002,alfalfa,tall,recording_09
3.0,0.36655,0.3,0.61058,chew-bite,27.88,28.64,alfalfa,tall,recording_09
1.0,0.12919,0.12,0.46631,chew,28.856841999999997,29.55544,alfalfa,tall,recording_09
1.0,0.075749,0.07,0.38421,chew,29.668184999999998,30.428185,alfalfa,tall,recording_09
2.0,0.30131,0.33,0.58106,chew-bite,30.56,31.2,alfalfa,tall,recording_09
1.0,0.40649,0.16,0.49559,chew-bite,31.72,32.32,alfalfa,tall,recording_09
0.0,0.064067,0.0,0.41538,chew,32.58005,33.238954,alfalfa,tall,recording_09
1.0,0.069283,0.02,0.5408,chew,33.332783,34.092783000000004,alfalfa,tall,recording_09
2.0,0.42181,0.24,0.52403,chew-bite,34.24196,34.873452,alfalfa,tall,recording_09
2.0,0.14047,0.17,0.33413,chew,35.08865,35.834879,alfalfa,tall,recording_09
0.0,0.11614,0.0,0.59877,chew,35.959915,36.799915000000006,alfalfa,tall,recording_09
0.0,0.041709,0.0,0.5306,chew,36.96,37.594203,alfalfa,tall,recording_09
1.0,0.37904,0.15,0.52807,chew-bite,37.873090999999995,38.393091,alfalfa,tall,recording_09
1.0,0.16704,0.06,0.65122,chew,38.64,39.32,alfalfa,tall,recording_09
1.0,0.083487,0.06,0.54714,chew,39.4,39.953601,alfalfa,tall,recording_09
2.0,0.44777,0.25,0.58337,chew-bite,40.405401,41.045401,alfalfa,tall,recording_09
1.0,0.1237,0.08,0.45884,chew,41.377741,41.972756,alfalfa,tall,recording_09
1.0,0.38034,0.16,0.39931,bite,42.095467,42.723647,alfalfa,tall,recording_09
1.0,0.19103,0.08,0.48557,bite,43.222177,43.651666,alfalfa,tall,recording_09
1.0,0.56017,0.16,0.36341,bite,43.924322,44.404322,alfalfa,tall,recording_09
1.0,0.066021,0.02,0.52393,chew,44.607042,45.273885,alfalfa,tall,recording_09
1.0,0.10726,0.1,0.45886,chew,45.4,46.12,alfalfa,tall,recording_09
3.0,0.2337,0.2,0.72607,chew-bite,46.24,46.88,alfalfa,tall,recording_09
1.0,0.19849,0.1,0.61103,chew-bite,47.405509,47.991458,alfalfa,tall,recording_09
1.0,0.13108,0.15,0.4241,chew,48.197553000000006,48.750535,alfalfa,tall,recording_09
1.0,0.5782,0.24,0.40541,bite,0.0,1.164569,alfalfa,tall,recording_10
1.0,0.53548,0.27,0.53387,bite,2.647925,3.367925,alfalfa,tall,recording_10
1.0,0.082662,0.12,0.48295,chew,3.525922,4.245922,alfalfa,tall,recording_10
1.0,0.73809,0.18,0.41098,bite,4.369077,4.9290769999999995,alfalfa,tall,recording_10
1.0,0.78449,0.16,0.43795,bite,5.3237239999999995,6.074313,alfalfa,tall,recording_10
7.0,0.50627,0.48,0.51,chew-bite,7.16,8.0,alfalfa,tall,recording_10
5.0,0.441,0.45,0.4843,chew-bite,9.120493,10.000492999999999,alfalfa,tall,recording_10
3.0,0.76942,0.41,0.5101,chew-bite,10.103926,10.863926,alfalfa,tall,recording_10
2.0,0.58245,0.39,0.54127,chew-bite,11.051605,11.891605,alfalfa,tall,recording_10
1.0,0.090862,0.09,0.48546,chew,12.230184,12.892468,alfalfa,tall,recording_10
1.0,0.090875,0.08,0.47241,chew,12.938964,13.497452,alfalfa,tall,recording_10
1.0,0.82653,0.21,0.42512,chew-bite,13.894639999999999,14.64,alfalfa,tall,recording_10
2.0,0.48337,0.28,0.64804,chew-bite,14.88,15.56,alfalfa,tall,recording_10
1.0,0.13991,0.23,0.408,chew,15.769093,16.528508,alfalfa,tall,recording_10
3.0,0.10388,0.22,0.37391,chew,16.647089,17.447089000000002,alfalfa,tall,recording_10
1.0,0.2128,0.19,0.38745,chew,17.54599,18.38599,alfalfa,tall,recording_10
1.0,0.54552,0.25,0.51855,chew-bite,18.45186,19.41186,alfalfa,tall,recording_10
0.0,0.064659,0.0,0.42562,chew,19.887314,20.614164000000002,alfalfa,tall,recording_10
3.0,0.16758,0.25,0.39677,chew,22.855778,23.918191,alfalfa,tall,recording_10
1.0,0.18973,0.28,0.32967,chew,24.04,24.88,alfalfa,tall,recording_10
1.0,0.13832,0.24,0.39103,chew,24.96,25.92,alfalfa,tall,recording_10
3.0,0.11894,0.25,0.59777,chew,26.04,26.92,alfalfa,tall,recording_10
3.0,0.14835,0.26,0.36801,chew,27.0,27.8,alfalfa,tall,recording_10
3.0,0.14448,0.26,0.66018,chew,27.88,28.84,alfalfa,tall,recording_10
2.0,0.067287,0.18,0.6758,chew,28.92,29.84,alfalfa,tall,recording_10
2.0,0.10837,0.2,0.83147,chew,29.895668,30.462219,alfalfa,tall,recording_10
1.0,0.3742,0.17,0.46316,bite,0.009514,0.6460020000000001,alfalfa,tall,recording_11
1.0,0.45841,0.18,0.43405,bite,1.610256,2.385755,alfalfa,tall,recording_11
1.0,0.36153,0.2,0.50016,bite,3.006761,3.566761,alfalfa,tall,recording_11
1.0,0.32049,0.17,0.3874,bite,3.662263,4.547525,alfalfa,tall,recording_11
1.0,0.25141,0.18,0.48789,chew,5.36,6.04,alfalfa,tall,recording_11
3.0,0.26014,0.25,0.34609,chew,6.12,6.88,alfalfa,tall,recording_11
5.0,0.22455,0.32,0.61108,chew-bite,6.935025,7.655025,alfalfa,tall,recording_11
1.0,0.16644,0.18,0.53583,chew-bite,7.761528,8.4935,alfalfa,tall,recording_11
1.0,0.60959,0.22,0.46407,bite,8.949032,9.469032,alfalfa,tall,recording_11
1.0,0.089785,0.16,0.57314,chew,9.576035000000001,10.609879,alfalfa,tall,recording_11
3.0,0.71611,0.31,0.55154,chew-bite,10.801539,11.401539,alfalfa,tall,recording_11
3.0,0.55642,0.29,0.50447,chew-bite,11.76,12.32,alfalfa,tall,recording_11
3.0,0.43437,0.29,0.58577,chew-bite,12.568545,13.1485,alfalfa,tall,recording_11
1.0,0.13575,0.18,0.43269,chew,14.08,15.08,alfalfa,tall,recording_11
1.0,0.16275,0.19,0.46788,chew,15.16,15.92,alfalfa,tall,recording_11
1.0,0.11573,0.17,0.47671,chew,16.0,16.74856,alfalfa,tall,recording_11
1.0,0.11553,0.17,0.51442,chew,17.0,17.76,alfalfa,tall,recording_11
5.0,0.13974,0.2,0.58911,chew,17.84,18.64,alfalfa,tall,recording_11
1.0,0.095635,0.19,0.42131,chew,18.72,19.44,alfalfa,tall,recording_11
1.0,0.17324,0.22,0.38187,chew,19.52,20.28,alfalfa,tall,recording_11
1.0,0.20193,0.16,0.52177,chew,20.386028,20.742243,alfalfa,tall,recording_11
1.0,0.24459,0.18,0.36846,bite,0.12399400000000001,0.7239939999999999,alfalfa,tall,recording_12
1.0,0.42308,0.16,0.40712,bite,0.94132,1.6670909999999999,alfalfa,tall,recording_12
1.0,0.59489,0.22,0.38932,bite,2.324402,3.3644019999999997,alfalfa,tall,recording_12
1.0,0.21294,0.16,0.38874,bite,3.92,4.44,alfalfa,tall,recording_12
1.0,0.3106,0.17,0.41938,bite,4.667856,5.267856,alfalfa,tall,recording_12
0.0,0.096564,0.0,0.51163,chew,5.48,6.24,alfalfa,tall,recording_12
1.0,0.091671,0.06,0.47861,chew,6.32,6.96,alfalfa,tall,recording_12
1.0,0.622,0.21,0.4458,bite,7.16,7.6,alfalfa,tall,recording_12
1.0,0.19217,0.19,0.48306,chew,7.68,8.44,alfalfa,tall,recording_12
1.0,0.17337,0.18,0.45843,chew,8.52,9.28,alfalfa,tall,recording_12
5.0,0.38526,0.39,0.45536,chew-bite,9.44,10.12,alfalfa,tall,recording_12
3.0,0.39451,0.32,0.57053,chew-bite,10.4,11.0,alfalfa,tall,recording_12
5.0,0.36536,0.42,0.50658,chew-bite,11.28,12.08,alfalfa,tall,recording_12
1.0,0.23243,0.19,0.51515,chew,12.16,12.88,alfalfa,tall,recording_12
3.0,0.50969,0.31,0.6243,chew-bite,13.0,13.64,alfalfa,tall,recording_12
3.0,0.21712,0.28,0.61249,chew-bite,13.755885999999999,14.395885999999999,alfalfa,tall,recording_12
3.0,0.56027,0.3,0.62082,chew-bite,14.527510999999999,15.247511,alfalfa,tall,recording_12
1.0,0.12204,0.16,0.43221,chew,15.52,16.2,alfalfa,tall,recording_12
5.0,0.33957,0.35,0.65304,chew-bite,16.32,16.96,alfalfa,tall,recording_12
3.0,0.57342,0.37,0.50948,chew-bite,17.12,17.92,alfalfa,tall,recording_12
3.0,0.46731,0.26,0.64297,chew-bite,18.08,18.8,alfalfa,tall,recording_12
1.0,0.15935,0.15,0.46947,chew,18.88,19.76,alfalfa,tall,recording_12
1.0,0.13603,0.17,0.43534,chew,19.84,20.56,alfalfa,tall,recording_12
3.0,0.30478,0.28,0.3306,bite,20.624303,21.424072,alfalfa,tall,recording_12
1.0,0.28396,0.14,0.48256,bite,21.881766,22.401766000000002,alfalfa,tall,recording_12
3.0,0.29897,0.29,0.66192,chew-bite,22.56,23.24,alfalfa,tall,recording_12
1.0,0.18762,0.19,0.46337,chew,23.32,24.08,alfalfa,tall,recording_12
1.0,0.16182,0.16,0.43851,chew,24.16,24.806321,alfalfa,tall,recording_12
3.0,0.32235,0.24,0.6339,chew-bite,25.054003,25.614003,alfalfa,tall,recording_12
1.0,0.096701,0.15,0.47827,chew,25.797048999999998,26.557049,alfalfa,tall,recording_12
1.0,0.1242,0.15,0.48597,chew,26.68,27.303736999999998,alfalfa,tall,recording_12
1.0,0.32002,0.15,0.46784,bite,28.454869,29.094869,alfalfa,tall,recording_12
0.0,0.047272,0.0,0.55411,chew,30.280976000000003,31.28,alfalfa,tall,recording_12
1.0,0.12102,0.17,0.45864,chew,31.350845,32.083309,alfalfa,tall,recording_12
1.0,0.093144,0.14,0.58719,chew,32.218207,33.018207000000004,alfalfa,tall,recording_12
1.0,0.11307,0.1,0.44207,chew,33.084621000000006,33.942861,alfalfa,tall,recording_12
1.0,0.19872,0.2,0.51757,chew,34.64,35.469714,alfalfa,tall,recording_12
1.0,0.13989,0.18,0.45654,chew,35.68,36.48,alfalfa,tall,recording_12
1.0,0.15115,0.17,0.52931,chew,36.56,37.228534,alfalfa,tall,recording_12
1.0,0.11522,0.16,0.54849,chew,37.295217,38.295217,alfalfa,tall,recording_12
1.0,0.29831,0.12,0.4888,bite,38.686048,39.206047999999996,alfalfa,tall,recording_12
1.0,0.069213,0.12,0.4825,chew,39.276675,40.076675,alfalfa,tall,recording_12
1.0,0.058035,0.09,0.50313,chew,40.155762,40.877082,alfalfa,tall,recording_12
1.0,0.26344,0.13,0.44083,bite,1.355335,1.769475,alfalfa,tall,recording_13
1.0,0.3774,0.16,0.42653,bite,2.165587,2.725587,alfalfa,tall,recording_13
1.0,0.25271,0.14,0.4559,bite,3.054881,3.6977910000000005,alfalfa,tall,recording_13
1.0,0.39509,0.19,0.38161,bite,3.9902830000000002,4.7902830000000005,alfalfa,tall,recording_13
1.0,0.40406,0.15,0.397,bite,5.69384,6.254461,alfalfa,tall,recording_13
1.0,0.091939,0.15,0.51041,chew,6.332066,7.142631,alfalfa,tall,recording_13
3.0,0.53108,0.28,0.5345,chew-bite,7.32,8.0,alfalfa,tall,recording_13
1.0,0.12021,0.18,0.44279,chew,8.08,8.748721000000002,alfalfa,tall,recording_13
3.0,0.52302,0.32,0.63079,chew-bite,8.96,9.76,alfalfa,tall,recording_13
